Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
1135720,7652754552,4973979590,126881262.1,186996440.5,3989854791,407145589.3,123696463.8,6040697481,55996398.66,38380315.85,7,3433254070,885075545.6,7,4609253039,6595839307,1109008148,1077484348,1099317062
341099,11135489839,7357134517,60862071,403034611,7698834,435642094,6715817,12125122965,48589640,265017613,7,9009359024,1282742038,7,3912731699,9576242500,1731864818,1261937397,1588585800
645611,5039164760,3853143049,266496615,99996014.62,5918974376,210003426.4,1767051723,3687997991,16965843.2,-28293625.58,7,584092840.5,496018496.7,7,5740909040,4915488649,88706742.54,33559174.78,84434866.43
4317223,668526793.1,652691701.5,16021.9,143830269.2,359445869.6,57005751.71,103244115.6,5010101.31,15788129.96,12520888.7,7,-1101388415,369717.74,7,78196133.42,661390989.6,6503690.97,6503690.97,6503690.97
399416,541667689.3,440768918.2,3569320.6,16093626.87,5000000,230621965.1,216770683.9,303921592.8,29352864,-4629884.02,7,147930727.5,69236267.07,7,308710032.8,638119698.5,-147338620.2,-170206820.3,-148850603.4
2483005,2446884226,2204861522,70223665.56,129046329.3,447800000,283032137.9,93565051.69,3362606646,16060668.44,4824676.11,7,851731102.6,121469002.1,7,2819660789,2662113000,62661134.46,51461902.44,27325389.16
3764455,1832193611,1001838222,11948948.17,76828431.08,177841070,163251277.1,27500000,1796564006,45321592.41,5712195.94,7,1025307700,316576695.7,7,633552702.1,1517942641,396940729.1,330267318,393403315.1
966250,46736057848,41671522263,301345100.1,1555789588,25470061874,1268179595,4868603966,27639017091,97833917.02,6241261.19,7,-2577870295,1742395544,7,27724275414,45525391884,1293987857,1243569810,1282425824
1111131,13538816480,11632376788,215205075.1,670827123.6,2870705189,722789558.2,377093989.7,8689723004,192449908,-26395267.77,7,3947622721,341718329.7,7,5307669530,12784680157,800441902.8,653806920.2,718654632.8
170884,68050668651,48997610502,437779688.9,1262823834,50469162302,2823172642,312579417.6,73381745258,2980374024,463333722.2,7,34320968705,2782908074,7,52934063684,56574893323,12260357586,10570683614,12296960751
2704109,11159508671,9820715994,435584190.3,680035978.7,2426369164,515453753.9,1874782087,5124658666,19001799.88,1256044.39,7,2306158813,427753665,7,13352712551,10936360994,287896560.3,227742121.5,281304147
1722883,7596951823,2896002829,63930662.69,417643963.1,35192030.77,392410127.1,287446067.6,5269976676,52729542.87,20815108.97,7,4315915001,3204126279,7,4861742473,7299744333,701994306.2,623803862.5,700215139.8
3538572,1655120196,1436526539,1159971.85,73100282.64,1147986667,49809366.42,670000,802688265.7,712608763.3,-9443895.38,7,-1154557432,57862763,7,1236548794,1655916969,29217010.9,29191010.9,-29868452.89
3318346,24595587883,20590531322,935878777,1882564674,33401195178,1761198709,267388460,38841222011,161337287,-17808530,7,3651851383,122517036,7,55839746855,24299890918,590872197,519142778,604612985
4638024,1411457825,1272304072,8764086,20505012.46,370000000,100009832.1,131020597,2461450964,41451474.74,-74726.96,7,80891444.76,15551539.12,7,809737906.6,1398582124,29157824.29,23624684.34,27669403.86
4087395,5621295714,3873602515,183696434.3,241365600.6,3259823426,136605031.8,469049081.4,4933047525,218668863.7,399033515.9,7,1600312719,83858163.48,7,5916890036,4715062953,940558315.6,850586434.9,922775973.4
4773872,10045876322,7243802153,77066502.89,340231146.9,4884207417,111909839.4,88900881.55,11063928800,98102390.96,187967432.2,7,1076259023,656397615.5,7,8171659739,8745485157,1352811411,1086076159,1345651244
2223088,6993881698,4046928479,120009260.6,856479455.9,158296000,436329000,4079322045,2708426280,45419022.13,9790279.98,7,2772425788,1829059538,7,2319970902,6433490191,743145076.7,639612895.4,759022967.8
800096,2779942962,2103748291,47969354.87,254467092,1414486110,102065442.1,16298840.69,3659418944,5890927.06,5252118.24,7,568139030.2,64202827.79,7,2577211695,2581085464,197496818.7,318622529.6,200657045.8
2416850,2545255749,2302702803,33498560.86,213510572.2,1369037901,172703990.5,481247239.7,3752332300,15072685.4,-425752.72,7,-2947981576,70454702.06,7,2355100113,2643503838,84077708.73,78133600.01,81864791.63
728224,64951777642,52081135595,673352793,3144611773,9563173790,1526241180,45408.5,10911425991,289535847.3,252402559.3,7,11167819446,6384900452,7,30904172178,61436622052,4128533473,3441625377,4055012458
2736463,6433359578,5073382470,188840084.1,302462884.6,826166034.8,84412541.39,101985167.8,2342401926,2378354.86,7631071.96,7,15400679.22,884290246.7,7,4496000791,6305553971,242817665.4,200602703.8,237230251.6
4640362,2651512287,2426011567,145237958.1,86514549.12,1001000000,47166045.35,250693964.4,1235679159,3600000,3930036.45,7,240232210.3,67517567.76,7,1991494620,2666219227,-94412129.79,-77823672.62,-96033457.72
2492138,176267835.9,152535738.9,12379945.04,114685761.8,49109723,408138120.7,60468091.41,1737597400,1216835.19,14027.67,7,698729518.9,15939419.75,7,137376914.4,206444577.6,113804198.3,114669715,114226644.9
1042493,1.01E+11,79865827588,910240990.7,6102855520,67162728453,690326989.7,12757686262,1.21E+11,4984936407,87194424.7,7,10511894103,951954772.6,7,1.38E+11,88550125229,13211987482,10119509466,13223312116
2535005,3041915899,1108100201,42064911.45,151112329.3,1237250858,211451426.1,674875051.7,2242715006,44085527.9,-3108367.62,7,769685780.7,1138557119,7,1588233680,2726343205,49875498.58,8875635.89,53094095.86
1129223,21364994633,12241237509,181505873.9,2566385713,6838796636,825379157.4,11600547.69,16820505655,186622461.5,283305194.2,7,19447075844,1247694584,7,24764256017,15975622287,6196873108,5342549698,6116070280
382304,1200618981,954271763.5,6070803.19,9860018.98,123977881,110682727.1,282160.67,416443183,3137364.76,16199806.9,7,385964304.3,35877202.94,7,605117455.5,1117319232,84048419.99,72073849.67,80453642.34
1818220,302553923.7,222151980.6,8743862.12,109225883.9,24000000,41397414.63,5103570.782,183033634.1,38136747.15,1666821.974,7,-389698564.2,22134539.1,7,188677676.3,358853658.4,-63341340.77,-67644101.22,-63348636.77
456184,1756045298,1305760386,117278971.3,60725716.17,694534638.6,170208106.4,211473740,1544494520,11279480,-1057236.34,7,783280792.6,135043644,7,827677958.1,1625269338,116689040.4,88365279.16,119198476.5
859910,1656485627,1316698717,23066791.35,80656850.74,2546560059,120024181.3,25397783.25,2083769641,55935118.82,-3814951.58,7,873054287.1,41097315.61,7,2643471677,1610919860,61250376.83,61181443.83,60493135.98
355600,2.40E+11,2.31E+11,1685697285,6089233752,86679543062,15309477610,1135966656,50868892665,1115790392,-288018523,7,20599739437,683411771,7,75881313004,2.36E+11,3160813177,3417946569,3197857832
3077090,4354617985,3832438987,265787360.8,86523926.84,1365677496,184484933.7,185.8,2341930464,38843112.9,26622098,7,1350966270,118884021.7,7,2810043372,4338168977,235526979.4,223671695.2,235101185.9
2577777,976001921.8,765816070.4,65540598.35,57072899.74,1268068327,7152184.77,141770000.7,348798398.2,10465712.3,19915076.96,7,-293012883.5,114665351.2,7,408850687.4,934398966.2,2429358.49,-11399636.91,3051829.76
4039597,1945741772,1600287769,7200527.32,72874395.03,775000000,315688594.2,100226780,2312329447,7759030.49,-4842397.1,7,2917422118,46426990.97,7,1312278861,1985924213,47968963.83,45424045.91,55987472.22
523912,1523390234,1176044057,85472532.29,53331252.43,204700000,217026851.8,3077835.09,911815891.3,54255249.98,8720747.99,7,536541443.1,85059732.05,7,636684047.2,1399461928,99564934.92,83501468.68,100954334.1
1231430,1041419721,886410697.7,77542580.42,152906211.9,2733500114,118853578.6,394045565.6,5263222873,189527078.7,28191847.07,7,845826259.6,8968086.09,7,9677608995,927077474.6,115721708.5,83125223.98,115449689
419467,8352187742,5774102225,379160205.6,259112019.7,7189073839,435876797.4,50000000,5708863408,107422199.9,22586076.08,7,3757880877,141807523.6,7,14474424558,7749501388,631113031.2,658650118.2,607223799.5
1469867,11258180127,7321118883,1437684487,641443850.3,4111126077,292004713.8,2739587173,7648434637,503989319.8,5877926.98,7,7222282194,595595416.2,7,8576109791,9552889902,1787262740,1731358283,1909150132
3660639,6382822629,5468920500,63834620.8,311919367,3725582227,102266819.7,62595175.49,5470857864,30297883.7,-4951299.91,7,-471096243.9,282050762,7,9515544080,6286378138,43231807.17,38182989.82,18122070.06
2677901,4700686141,3356248307,151782106.5,224448397.7,1612725644,195606415.1,58017057.33,4405335865,93819375.27,11780961.18,7,2480457789,195897354.5,7,2664404941,4406260150,607140670.8,536844340.4,511809459.9
2733720,933906907.8,739443984.3,5827181.45,9714536.654,44488204.87,41770890.93,79033764.19,217243275.1,3246066.1,33369.344,7,168961728.2,35629857.66,7,285674554.2,885095572,47542396.88,43804763.81,47982559.29
3056350,11980153109,4270717428,246339348.7,466601545.9,2478936478,454015137.3,1988574447,8852917473,375340325.6,955671269.3,7,5443313968,3962187664,7,8053586751,9913187246,2178099792,1968455416,2187137847
3743084,233746329.2,168749208.6,240720436.7,64499350.03,78639275.59,106583374.1,211000000,1163668935,2563.02,5100609.556,7,1457616539,49221071.17,7,20135206,281053536.3,-1721942.9,5807775.09,-12302893.55
1381078,71911170.78,25520917.04,291071.55,117529267.4,26000000,20973194.17,74672921.93,40257732.14,876169.15,-96188.69,7,-445222929.4,1868437.32,7,185656612.9,60907683.42,8762702.21,6337805.24,10930191.65
413764,10935027562,8503061273,370986869.3,682195566.9,3974351006,504786352,1872761125,4571262850,1411770600,9813299.99,7,3654522016,269860847.4,7,15801989223,10035693603,1004265975,859647770.1,1003362990
369154,4781182239,3964131407,146041819.5,82649480.33,1038000000,243093537.3,1000000,2027767718,20000000,-985384.16,7,1354555105,74602574.69,7,2225308028,4466903231,348835958.9,297759727.5,361765963.4
2745140,3383546452,2960634824,74765098.38,211084188.7,1024391508,77028803.7,105000,2018032801,18173674.37,15628304.69,7,14882035.11,32219549.98,7,3485139557,3326215570,42232717.26,38205770.07,47153226.93
1230252,6959518488,5972583793,276214765.5,84644410.69,2927458355,14117069.24,2965198.59,2295686441,415581422.5,10381680.08,7,1364816905,91863993.25,7,3970550510,6632443028,169436136,146572252.4,145607984.9
1135301,21969688665,13299871815,449622457.1,718901887.7,4830000,1740149064,222057897.6,7995900762,213556172.4,-42951717.84,7,9006945955,2466501168,7,15054408579,17471065512,4224210715,3175200428,4179221011
4326192,5741067980,4790029512,84069178.59,207438845.5,2176220154,98845223.57,374460494.4,4280878732,78162221.22,25800634.67,7,219737149.8,84158480.92,7,4076782672,5470224489,304352078.9,302417181.6,297421431.6
3210316,2539896538,1764505428,40813026.15,95536753.48,782800000,233323945.1,26225865.91,3081452984,2000000,2662322.97,7,1053131484,384310459.9,7,1354664219,2417969951,208449386.7,58159467.45,208408928.9
371889,1244740000,840621363.6,12298610.07,95239156.17,537561346.2,34371811.93,342075.54,1181411989,10202686.6,-591273.34,7,-11265376.7,178053305.7,7,1517457033,1233295412,15376645.6,10465236.1,9473347.9
2572371,9563363330,8767664183,72538676.39,318267288.1,285680000,132478102.1,5500000,3143853527,14251906,245456.54,7,-643305151,163769009.2,7,3730987738,9341637309,492415142.6,457052184.1,513596567
4554826,20515134750,16395434794,89443557.51,976721161,7116793297,479327138.8,1305641980,17487114959,49360817.79,57080413.69,7,5122765067,918007628.8,7,12762577864,19479122945,936365370.8,742787890.9,915346056.2
3330340,5204770101,4841114798,340440548.8,757622864.1,6292590000,229607650.5,55677673.02,6046295780,5750876.52,-2890583.91,7,-3259689976,739563645.2,7,13830482843,6411851861,-1570331986,-1586289737,-1417594415
3365822,47286043656,42292256577,338317754.8,2953996162,7031815349,1634862156,2915042846,22046559062,40547123.14,65762685.5,7,4091874529,2100401481,7,30150151548,48241803118,89370638.84,165386807.3,230994810.6
2511658,1626592714,1185239576,26218056.74,88354462,110000000,31947999.26,333981256.7,1560908750,39945220.68,2445471.51,7,283863702,190537192.9,7,846674565.8,1457282503,159251209.5,142028807.1,184585043.3
2541333,12199106725,6138829812,133133065.8,737119208.1,4511705072,241747302.4,50000000,7962091232,257561262,272099868.5,7,3514968860,3609650072,7,8435269702,11154095825,1072855282,927647864.4,1031085504
1782031,8119963320,4167227899,126308583.6,525180744.2,645168362.8,262784668.6,601607.76,2633069562,37967240.75,13446092.29,7,1991944720,2978547866,7,3100785611,7681712216,544433475.1,466384731.9,539802767
4157869,373959757.9,386488812.9,1560053.51,151601807.7,9627489.5,89143636.08,190911495.6,73781512.81,48880435.61,-9239858.02,7,-2443622847,12840081.09,7,213600161.2,1014379412,-1970993759,-1876248561,-1540950369
266006,3139491074,2065551543,22379179.52,325665683,1388000000,159505388.9,596535337.8,6234002509,321570950.4,-87281164.31,7,-108931359.6,39845530.56,7,3408305070,2600138282,229844171.9,133261707.7,272928381.1
2463980,14190478408,10239496828,129863511.4,474534444.8,1565936991,813329875,458096939.9,14696610805,1090569046,62553766.39,7,9773027754,371889256.3,7,3956059751,11346974929,2896463517,2453030877,2898890253
2189558,2594768713,1934898410,43549648.14,64354169.92,1447553101,121974405.8,512225247.1,2477021477,5692357.53,-3513925.7,7,675235757.1,119486922.2,7,1275212642,2379310957,202122608.8,165109625.1,197338103.7
2761144,2293110040,1749963095,291732249.8,51383071.14,260471151.7,86072172.73,605744931.7,1454107199,46356858.65,71975733.64,7,466880143,68674021.38,7,2090936461,2154447939,129028533.7,109064977.8,130112324.8
4130837,5722273431,3190943251,189190517.5,45877713,1873823799,685647530.6,59332456.98,1458496474,10150927.01,12558774.65,7,4000594662,523062710.4,7,1841038877,4107510144,1644593387,1532238335,1638148339
3365816,37555118256,30536001116,389875898.2,558243859.4,17458945021,564141320.5,292255855,33077626646,1056166007,47767162.97,7,6617152692,975270497.1,7,28732760511,34856442767,3151521821,2690218411,3123022575
4917866,1819293410,1156912455,73919488.9,34838003.72,1752240308,228225316.5,61678560.63,1005624206,27767508.42,-274010.88,7,1581514915,173512309.7,7,2157838186,1591033392,236645175.3,64554883.62,228574736
3382532,678267198.8,552328763.3,117707703.1,4348745.908,85831141.71,33405977.48,431051533.2,124810707.2,71039.14,1331774.22,7,76867324.13,20927671.63,7,334332620.1,639797726.7,54655517.38,48558864.61,53651592.18
4285172,3082769792,2677214716,67423571.98,89101691.44,1831573631,7928393.01,239041986.1,1403475335,12262193.6,-225607.05,7,-196892677.9,76707099.87,7,1958084219,3060821747,14278134.96,11179683.22,16904854.9
2399295,4790467585,3013685643,34556356.06,76881665.18,942061910,271052892.5,446721790.6,5187953508,25293136.4,76217698.97,7,2798027166,415060282.8,7,1631666934,3858825849,1033681021,844257634,987473653.9
1339220,4187620211,3324943061,55146122.97,120421335.3,3883430000,200387575.8,2553330.18,2603078805,4891127,40605115.95,7,732838596.7,47238930.35,7,4032567563,3845480188,325198250.5,280615725.7,316478020.2
124250,11245612517,9422283773,311516562.8,465741750.8,4286497463,157882243.9,1114526710,5460719256,511990377.9,-32725275.57,7,854277073,488307050.9,7,10479917542,11288949710,143470028.2,-214962434.5,127242708.2
2840050,21354996597,20556964458,83597619.47,23829031.89,3957643775,104488511.3,1615840859,1155044397,25772898.94,27684464.3,7,682958846.6,67560667.03,7,4115654178,21057502675,303715998.6,245265390.1,303007959.2
3852598,3110573828,2504805451,10323724.58,139465720.1,2808539975,187833847.9,6955905.92,5100946361,383428880.7,-121843247.2,7,1106156010,103860735.9,7,4675090937,3309710609,-129936521.3,-106891654.7,-130774503.1
2456492,1569254445,1260087303,166264149.6,52943345.79,170800000,47394744.11,6300000,1118058216,48560905.19,9327670.72,7,275361158.7,59311141.24,7,1433272865,1529248346,78541187.49,68888942.38,78310929.41
3033695,5914198692,4655501620,56400745.34,244293458.4,1934607802,281788801,1036318937,3756154618,51835546.7,15589033.34,7,-476606637.6,365706891.4,7,5135521307,5588145776,252915837.9,103097470.8,251146925.9
1405719,4353688120,4001482230,128170639.5,195419367.8,1690328200,135040899.3,9344873.17,3053973469,7474580.99,4681875.18,7,-760018442.6,186887415.6,7,3501114098,4600553834,-265128911,-257334398.6,-260207366.2
1870613,6633068517,5453775261,202485256.3,103320026.4,1500141092,302479378.5,36000000,2544346902,249000000,11234617.3,7,955668632.4,137119397.8,7,5112311292,6172469916,546767738,447004389.3,549971974.6
4376158,2079700166,1855671959,46018874.12,232413961.7,1315814468,29990096.1,710776.18,4501919093,75700451.25,-51547366.43,7,-516450581.3,84844601.58,7,3394765522,2481826084,-417465928,-403504639.1,-413925278.2
919302,3525238122,1918690939,61045273.65,132551295.5,120747417.6,214897059.6,1042373091,856890516.9,1713186.06,57785357.05,7,959359259.5,938862330.6,7,1182596268,3145710312,429696867.7,352180641.7,430776065.8
1185637,11779255892,9814650763,238709422.7,202834928.8,4844668395,109756811.4,2292231474,6287161621,288499001.2,226132197.2,7,1422991704,502834900,7,7671529788,11637560228,188095205.6,146866843.5,179057034.1
1894228,2527340374,1798268896,72906323.17,75023720,633943000,383236963.4,287413938.8,976444900.6,6951528.19,7759243.92,7,241606961.6,250891019.8,7,1557445579,2308955820,251984886.3,215166058.2,233890761.6
