TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
82409,7,7,5,4,381265932.8,7426934.35,12712818.72,11553677.04,40142.06,91028275.94,500765776.5,1004793557,87190157.29,22653795.42,24068820.81,63125897.72,4993624.51,70975760.48,5563886.698,3673362.95,147318645.7,1152112203,81600000,6149496.77,11770194.53,1278838.76,639504.56,425489.724,202892.16,20040926.78,5155386.408,2679129.486,10086692.48,20040926.78,225000000,507952272.3,45809069.38,348357308.9,1126972453,5098823.07,1132071276,1152112203,-146197.35,10927851.06,159230451.4,108316000,-7886306.87,2000000,42746380,166851840.8,36263104.01,16722669.94,148000000,72243663.59,78948681.69,18681495.77,147836650.3,8192505.72,5919726.79,13700000,86834988.56,6366010.04,7621389.36,64516000,170345,-11700000,730009700.2,877846350.4,7621389.36,2000000,27929487.82,13700000,20648899.55,6042412.36,66813550.74,66813550.74,11253259.06,10875424.47,16923654.33,10135245.92,87753.44,9680619.81,10047492.48,18681495.77,-14236951.14,5950849.56,44297410,9592866.37,1035759.74,207272.88,-454626.11,1660392.69,585107.47,-454626.11,74619622.04,0
84874,6,6,5,4,3.11E+11,193492762.9,863121788.5,561834958.7,320912468,3434878702,275654918.8,3.00841E+11,1179000000,58999600000,221000000,8316000000,2856622600,4771000000,98240847.71,17831000000,1.81108E+11,2.95E+12,15082600000,675532530.9,1140472143,9289000000,12754000000,21532000000,5971315053,3.86446E+11,102520085.8,8398000000,23644961190,2.75E+12,17170000000,56465000000,10781000000,64143000000,2.02E+11,13696975800,2.02E+11,2.95E+12,-809000000,9371200000,-1.02E+11,14921000000,10989000000,3804800000,1.89E+12,1.79E+12,3816102480,65350000000,1.77E+12,3625495551,5.03E+11,27979000000,-27927000000,4215000000,13811000000,3550000000,4.92E+11,6830000000,1.9E+12,6.7E+11,9000000,59212000000,2.61E+11,2.33E+11,2772000000,7.33E+11,13762000000,6.74E+11,1624972072,-141000000,1.08E+11,1.08E+11,29935000000,29779000000,46518000000,22907000000,308000000,22907000000,22599000000,2368000000,83899497.06,573459433.8,77936000000,22599000000,3445000000,65000000,1649594600,7336000000,221000000,1851594600,77936000000,0
85820,6,6,5,4,297094858.3,187149128.3,179416308.5,85873329.6,2107349.07,501950702,643911286.2,2674475878,117469966.4,122536346.9,71762933.39,316334462.1,86459513.49,35450251.26,4788909.81,4115351.7,564618454.7,3239094332,60400000,28086771.64,22705973.87,33214954.96,8082103.61,103315.872,49446688.16,141536492.2,2000000,158391.15,132290910.1,273827402.3,838778332,1405227528,64120979.77,500296114.3,2814522201,150744729.3,2965266930,3239094332,6099246.53,5382200.19,-970526881.1,73000000,-129075358.6,500273034.3,8882824908,8008758500,4247991492,123332491.1,7980620908,4387488633,4419622195,26482171.91,-1017698775,10129442.44,33767707.67,1225977.75,4548697553,24575390.82,8979285381,240093352.9,1655420.09,71774022.25,1314788661,297089886.4,96460473.09,73000000,143605862.9,1225977.75,171557888.5,2314032.786,3807978100,3807978100,56275517.85,44593473.44,17290396.07,53816405.2,5922616.46,56430735.42,47893788.74,26178102.47,-6975307.84,31140712.26,3572957865,50508118.96,5109664.8,320744.3,2614330.22,5767398.89,12002788.71,2614330.22,3791081218,0
90562,6,6,5,4,116747889.6,8293265.716,14866456.4,9330381.26,26241397.21,65407209.63,293542.67,232886876.7,68527695.3,30348863.06,10082611.7,42372149.13,500822.92,1156551.4,17570387.29,2167385.43,65811643.87,298698520.6,13306238.05,21645200.33,5078375.38,9988096.68,13750672.02,151977.452,2610994.91,53073339.32,233333.33,191779.086,233333.33,53306672.65,64350000,98657278.56,17129916.99,65254652.4,245391848,3120876.094,245391848,298698520.6,-127271.728,550000,-17238657.68,18728588.39,67110660.44,35879100,40013068,98884.94,129418907.7,118199563.9,90512000.2,460604716.1,483388628.8,646057.406,23582002.76,874661.152,65238707.29,25740000,416277968.4,22783912.74,17337542.62,15208076.46,98884.94,-26290000,93165886.8,116747889.6,17337542.62,19782588.39,103420789.5,26290000,30387028.77,670596.66,415956855.2,415956855.2,52839590.64,51387024.05,1349067.1,37784726.1,96188.994,37784726.1,37784726.1,-1111133.22,1936793.38,224098946.5,100916879.3,37784726.1,5861900.46,34628.19,760700.166,15054864.54,1487194.78,760700.166,364550615.5,0
119796,6,6,5,4,1986878898,4530000,104267165.9,224336667.9,324335892.5,143809859.1,946829910.1,3737090449,46826193.35,66692844.89,639812242.3,3497080.44,4528600.37,188780.12,1010585.01,11510313.92,769538040,4506628489,19000000,13380012.25,263467718.5,25352775.42,265103167.1,51675601.39,62542759.25,1110780095,30147456.04,136863889.1,1419792318,2530572414,586656002,50596535.92,81509204.3,896412625.1,1946797461,29258613.76,1976056075,4506628489,331623094,16292509.91,532874611.5,787200000,188552470.6,306132574.8,1640293080,2205956411,46525417.91,121781549.2,1484000000,302485572.4,401832854.4,22981697.92,1405421268,-209157.716,10081635.56,58205813.76,213280383.8,92657583.38,1673081800,45000000,609210,683994186.2,549945406.7,1955366675,9966767.14,787200000,34891781.19,103205813.8,74478218.42,39374507.19,57927904.95,57927904.95,800286314.6,806081528,35319189.86,541279850.9,-22222778.92,534496670.4,563502629.8,962518764.2,70060583.93,9938713.07,18761076.21,556719449.3,6452242.98,6490792.99,-6783180.52,243566865.3,695579.56,-6783180.52,215010024.5,0
129641,6,6,5,4,785207376.7,2276748.41,523089137,18054904.26,65120492.51,33196957.22,70092123.2,1499288514,7308000,355391846.5,192236817.5,234562796.7,29126.21,36275629.68,12263181.33,3219255.58,1470567607,2969856121,25600000,179347940.6,263431455.9,60717324.88,29093310.75,20735,378238285,964750535.7,3711187.4,1504234.13,5215421.53,969965957.2,1017698410,-230286857.6,69102092.76,914264843.6,1770778489,229111674.8,1999890164,2969856121,-4098567.28,94051324.38,-346372388.1,25600000,289956687.1,1900000,157628450,134465107,1030060579,287600603.7,123029726.2,1838762756,2011228300,10660727.37,-110109281.4,-513148.948,80122510.12,4997255.94,1721271613,172459452,480837495.1,7745000,772968.23,-53693580.31,887216398.7,777107117.3,28098452.72,53100000.01,323487919.7,106793580.3,149302932.6,28384239.78,1832144605,1832144605,297179954.7,292702986.3,25167091.63,225115501.4,866470.458,285596484.6,225115501.4,29453203.27,-5439766.63,115025437.5,1263823208,285596484.6,20707100.95,2688787.54,60480983.14,11583470.16,7165756.02,60480983.14,1568586004,0
134019,6,6,5,4,1571258199,1295645.66,280899057.1,816467837,444417682.6,129842644.2,43794064.34,3288910130,169380000,332165311,15053355.14,806715916.9,37284711.86,639350226.6,73198027.64,15428180.9,3911075446,7199985577,1083183000,300953867.8,47588475.21,45319218.13,326783256.9,8262730.1,1017076167,3434018555,272315432.3,120996761,1255546338,4689564894,447804877,976268907.6,91415865.11,904415841.8,2419906806,90513876.87,2510420683,7199985577,1314.66,87050000,566463475.8,1718041920,-565856039.8,1200000,346479400,2123165044,551456838.8,2109549536,794102172.5,1445265343,2715998115,120533.54,1134701317,-418071.654,107931937.3,146020433.5,3281854155,1268319861,1556701568,352077605.4,415383.47,1134093881,322124461,1456825778,36511931.22,1719241920,512915842.7,585148038.9,138053705.5,-638099.83,1296457145,1296457145,1028809753,1036313957,9102665.84,744362952,-23121.78,742713020.4,744386073.8,1044957836,125513720.3,58650835.23,960470719.1,742736142.2,12978910.06,13164921.5,-1649931.61,286073611.1,5660717.81,-1649931.61,1304770556,0
145779,6,6,5,4,12851369000,17434059.31,604275660,736650183,189410928.9,13492595320,2256163556,53512430932,8851019000,649803000,46241704.85,734495000,363747000,164748000,30092480.3,349545000,19425015213,81348355000,3513627513,1035265856,794150632.4,281185000,64614000,975581000,767908543.3,42167716397,77721233.23,13322420,16839333066,73469570000,1113911000,1604972000,2473853000,934993000,7776203000,102582000,7878785000,81348355000,26160000,3638852106,-1815213000,4737862868,2541299000,716472000,9933408000,8325619000,8191615404,346080000,7906323000,6048337725,12514905000,418781000,842279000,5680000,215935000,101899000,9973606000,43020000,10140832000,2000000000,515000,110513000,6241390000,7083669000,207424000,2212412000,461256000,2101899000,849469491.3,57106820,2305871000,2305871000,798759000,788805000,688884000,598050000,-52240000,606805000,650290000,79977000,144062038.1,508211381,1517066000,659045000,43494000,4672000,8755000,139714000,14626000,8755000,1517066000,0
149266,6,6,5,4,627281296.5,6463891.256,10057721.07,7318247.3,189068778.1,3292687807,114562209.6,4281305917,4449640,98955005.65,197657509.2,351845315.3,308356373.1,390792835.8,222786425.3,39868801.76,1551667107,5832973023,571500000,342965219.8,702930077.6,17345598.21,115319281.5,2655932.78,691948547.6,2761469705,30000000,68832815.99,983834152.4,3745303858,898229148,127412794.9,185260178.4,702620592.3,1913522714,174146452.1,2087669166,5832973023,-3022864.464,1411835.59,-316348683.8,1548973013,-29820463.29,15020000,1699510519,1862938365,2319303772,287767407.3,1856214829,2858318823,2915752649,6671015.56,-175293395.5,295993.156,184012949.8,97732025.73,2945573112,57433825.34,2179287049,1344257900,52520,170875751.6,792443748.2,617150352.8,296671069.3,1614277513,154488982.8,1443401761,97826491.4,-10405967.65,3009898942,3009898942,280242361.9,278486370.2,152406.52,101046654.2,17134176.97,202811012.5,101046654.2,9429100.69,2275809.29,197840788.7,2252500857,202811012.5,175961494.7,4299766.95,101764358.3,77431349.36,6055758.6,101764358.3,2726557848,0
149536,6,6,5,4,418964035.6,3828271.3,502277004.3,10502983.68,68202094.12,408242254.5,72332618.67,1412016643,9192012.3,332211631.6,3401571.65,1116367011,266070911.2,395483966.6,24011580.64,29794129.44,1979959022,3391975665,651100000,405947050.5,16171317.81,8208240.45,40105723.64,962020.53,47523431.58,1268412330,193392034,222301.85,264614335.8,1533026665,159000000,516150514.9,82668251.09,1045700560,1805402870,53546129.47,1858949000,3391975665,1259710.45,38432289.85,-394108433.8,834400000,506677240.4,55220664,31357944.77,31850268,1446909213,330882051.8,110763481.8,2395511376,2549133263,120000,181272456.9,118455.88,165404472.5,40182515.68,2042456023,136220498.1,425958701.8,694200000,63268,68585194.47,163709976.6,344982433.5,425958701.8,841400000,99260285.09,772814805.5,129471719,10595942.08,2086931557,2086931557,276925978.2,237722126.2,16731859.73,224568782.6,71824.47,234116196.8,224496958.2,120000,35822282.95,179744127.1,1474681009,234044372.4,11939063.2,2127380.23,9547414.19,42881605.84,41331232.24,9547414.19,1848390061,0
151683,6,6,5,4,93065245000,229842832.8,332123142.9,354498169.4,54287057.95,141706252.9,88443361.86,556847542.4,1.64E+11,3056197000,10862000,5419246000,867920400,308250000,43069240.5,3366208000,713622066.5,1.06E+12,262980000,48824269.11,51992202.45,2335717000,2172266000,11182657000,35180472.11,277937697.5,2012990.352,162715042.6,34147897.44,1E+12,6058720000,15199537000,3272607000,15699141000,61921540000,456241000,62377781000,1.06E+12,-38805000,14247657650,-1.02E+11,493090000,49127216000,4976003000,1.63E+12,1.53E+12,493438345.9,9885976000,1.53E+12,486608371.1,2.17E+11,57385000,30283982000,232470000,5903815000,2887340000,1.68E+11,632245000,1.63E+12,84190000000,1.22401E+11,82548794000,17386854000,47670836000,1200717000,1.7E+11,3467429000,87077340000,15227358.51,321000000,26616410000,26616410000,10513314000,10507308000,8456431000,6476740000,-1785137000,6561237000,8261635000,1363826000,4359260.322,29389802.53,16109102000,8346374000,994333000,42119000,84497000,2166940000,48125000,84739000,16109102000,0
157110,6,6,5,4,25547122507,91902745.47,687721016.5,378806161.9,625020370.6,17751623241,2192330458,81424053535,8099566623,731987264.9,145763184.9,319766682.4,271990681.4,101298034.4,43927541.17,125047127,24545270686,1.07E+11,640702015.9,1853797030,1657374653,938145038.2,417734188.6,432416334.1,3215074032,59864950907,3981697.474,52257833.54,25954325051,81353216454,5529467678,10456806542,1483987391,4813017254,25514244692,227506613.9,25741751306,1.07E+11,110167649.7,2174033.61,-1727375400,4726400683,-13727423048,8285720000,3043997500,1497701216,9013049284,2805838707,644734936.8,7479445843,13034993697,849579893.5,-4883042213,39120730.88,1063637313,2677234013,26762416745,1158479165,3225076617,19054697198,12754687.35,10532635504,39351418283,34468376070,181079116.7,32266740749,2326837857,21734105245,1721285432,120082881.5,5857472375,5857472375,2735858797,2700234310,88227404.44,2081167255,-113773208.6,2103103091,2206576040,1148409421,402280062.7,567094113.3,3157238066,2216876299,186649497.9,3959405.11,21935835.72,518982497.9,39583892.72,10300259.29,3157238066,0
169426,6,6,5,4,1283404199,92441370.35,717923579.6,105651340.1,44900441.17,608250988.9,8608766.04,2861180686,368255614.6,7689311.16,171126660.8,118693981.4,9802671.532,68786.45,27986235.76,58874007.35,1584245540,4445426225,370714640,85480316.76,63020228.33,5481974.7,51270667.74,22050961.89,4913492.93,602932282.4,8120997.2,10153831.47,1011024442,1613956724,537548070,1490450032,78623698.98,680417895.2,2817501191,13968310.32,2831469501,4445426225,30461494.39,473000000,-233071936.6,706204176,446613799.7,203687286.6,197460555.3,123977733.8,787095192.7,47694978.12,114012740,1456267502,1509719718,1300000,550049218.9,8233514.74,156930523.3,78879398.9,1063105919,53452216.31,357049670.5,818050936,1000,328273841.1,260354980.5,810404199.3,32444315.21,1698204176,71385224.68,1369930335,57012797.69,-1078980.24,1113047397,1113047397,352163640.9,316533442.4,-3681583.15,222802359.3,-42399654.45,221142860.3,265202013.7,71907987.42,33839223.04,73115818.9,686918782.1,263542514.7,18229421.09,120639.45,-1659498.99,88621126.13,35750837.93,-1659498.99,865434459.7,0
171794,7,7,6,4,418554131.3,1951374.6,116688962.3,49060207.5,56281814.79,1168000809,54175009.99,1893442797,20480000,2000025,540382328.5,172015910.8,12073593.72,40675713.61,5740934.98,2293602.68,238603066.7,2132045863,158000000,440894425.9,23915896.07,28244488.37,43393559.44,962600.036,230680728.4,1265680792,5637410,4491216.732,260462243.6,1526143035,306000000,104143745.1,19747841.36,176011241.6,605902828,100647295,605902828,2132045863,2149519.478,1350000,-118942821.7,498000000,109551791,37500000,1170000000,1171874535,3841710342,834940521.8,1169332057,5063351523,5120708223,605953.51,308837845.7,-807830.624,146177702.8,14921123.63,5011156432,57356699.41,1290817357,201000000,1936524.18,318228876.4,108747455.9,417585301.6,120817356.8,535500000,188327865,217271123.6,111611098.3,25,4422696238,4422696238,315844175.5,316102827.9,1894519.65,236500303.7,-4663470.54,236500303.7,236500303.7,1873949.05,1178621.84,917773326.1,3087253780,236500303.7,14887384.68,4062361.82,31378436.75,79343871.75,3803709.38,31378436.75,4134598731,0
172332,6,6,5,4,121398705.1,127177064.4,3424342.51,89059288.17,11096764.05,344135724.6,10576158.06,569114824.4,10000000,65370022.9,117953483.1,649843633.2,30961572.37,125492804.2,4044819.47,5173304.64,943469617,1512584441,328000000,331542266.1,49614152.57,9163636.26,13715872.7,37100.16,8602476.15,920895504,7059900.81,66845198.37,7059900.81,927955404.8,80000000,244860340.5,5944423.85,253824272.3,584629036.7,24287819.6,584629036.7,1512584441,214373589.3,7703344.67,-91136667.24,398000000,131520641.9,215700000,20738542.58,1100000,1357094779,108643030.3,100000,1740392509,1787814029,1000000,54283295.5,520225.98,74235404.74,22511154.47,1656293388,47421520.82,92236667.24,590000000,5146887.788,13899320.86,67115409.58,121398705.1,71498124.66,634113820,116320173.5,620214499.1,40348937.07,1654813.13,1540605859,1540605859,61040167.59,51640664.85,1903746.03,45549306.21,5289778.816,45549306.21,45549306.21,1000000,25902439.56,182839971.2,1222622459,45549306.21,16347641.59,485040.908,4238788.366,15490861.38,9399502.74,2603822.886,1489965195,0
190745,5,5,5,4,1.33E+11,23581480.27,638107446.3,114590615,280561157.1,30385277045,2785385155,3.516E+11,84878505033,3973851090,68148295.02,3923260750,105431926.4,3819579125,94030699.27,2810852836,2.07705E+11,5.97E+11,3479478324,1767140162,1287209580,9536565937,2432707803,2423119326,6546440286,4.32547E+11,47536240.99,1565744279,45007994486,4.52E+11,12116908400,54458525944,7812711706,47192292164,1.43E+11,3092723979,1.46E+11,5.97E+11,2318805516,44323593.09,9937655067,4431532200,-49392291189,1778007508,346470711.2,10882151299,11696037609,26321285674,10658186049,6616246387,38261816451,201198152.3,-46117519394,1335654281,7811500535,10832718172,87654107640,12011801552,944496232,86887049972,28572181.62,-7998537553,2.09E+11,1.63E+11,597263826.1,89765554184,11288806092,97764091738,2608982381,349410989.1,38001695917,38001695917,14262558592,14201931140,1935389969,9599526700,-818682875.6,10162457203,10365168588,10027505677,499934010,910507536.3,23799764777,10981140078,796683365.6,135894993.9,562930503.2,3281418514,196522445.4,615971489.9,23799764777,0
191292,6,6,5,4,668447785.4,9976828.532,206813033,33450044.22,116943273.3,1304759217,71538222.79,2404365368,58396923,227649384.9,50692643.48,375658601,249497372.2,67102441.58,257218384.5,2431565.35,1175763374,3580128742,351577300.6,751785994.8,6235674.47,139617196.1,86831084.76,530764.34,80730443.08,2193894174,15350000,39353846.92,44150000,2238044174,360000000,46921040.76,70993436.28,839480602.3,1317395079,24689488.67,1342084568,3580128742,84127114.44,211287440.5,-425411139.3,441155304.3,495601186.4,23150000,51472153.6,18076544.64,4342111092,1116612986,466453466.7,7220233120,7522472833,8464469.65,81905757.97,-1333826.178,538774676.5,160274820.7,7026871647,302239713.8,443487684,292314772.7,18076544.64,11715710.93,237127416.7,319033174.6,307353831.8,464305304.3,1029372892,452589593.3,296134022.2,-1104822.624,6273722022,6273722022,577471469.8,578353971.2,8695922.1,430188669.8,-534711.92,428613413.1,430188669.8,49673031.72,27788705.76,1565758120,3750575684,428613413.1,46217252.95,12191194.67,-1575256.65,148858056.7,11308693.22,-1575256.65,5695169707,0
192356,6,6,5,4,731636692.4,129434037.7,56546976.45,113253135.9,6026913.28,376482703.8,119367394.1,1532747854,5903860.36,78079685.73,4583159.7,2236631471,542790064.5,315591129.1,65081118.03,8618162.84,3209286598,4742034452,786000000,193712322,377168311.3,58380846.57,17238710.12,1953905.99,41949177.47,1627693774,21378571.46,18315874.9,547662197,2175355971,591484352,640857472.4,413135033.4,817991578.3,2466713252,99965228.5,2566678481,4742034452,-514695.28,127898214.3,-275922743.8,1186000000,302451644.1,235498140,4000000,4802236.41,1774632016,145273905.6,2692799.38,2466523642,2511559252,2137670.914,-56148999.06,1946852.45,59207979.46,71664836.2,2209107608,43843176.41,280724980.3,1198960352,239815,-84624751.76,787785691.4,731636692.4,248751364.5,1186000436,229993706.4,1270625188,202883480.6,-16636423.69,2370063676,2370063676,-248097522.5,-265360729.8,71835194.91,-250565819.2,-277603.05,-262066488.1,-250373779.8,-16744233.5,47319012.04,144085481.8,2133820878,-261788885,18736125.08,10247647.46,-11500668.91,13691362.49,27510854.77,-11415105.17,2618680173,0
195183,7,7,7,4,1.24E+11,27577763.33,702047969.5,1801986381,1000166753,6811204278,3805825141,3.41966E+11,61466941000,2377232400,3568675800,3045701000,563518536.5,639848000,286179541.5,4601026000,2.11174E+11,1.35E+12,17490191670,2764974466,1347559793,4643722000,2695240000,12260436000,7737405905,4.27453E+11,469767241,926742800,32775979243,1.29E+12,17959697000,19990020000,3790406000,12793277000,67475378000,632331000,67475378000,1.35E+12,-300478000,6487105200,-1.06E+11,10597272951,1.06E+11,1151270200,8.82E+11,7.77E+11,48272768034,11044606000,7.49E+11,49465361926,3.25E+11,28643864000,31182018000,485316000,5352978000,5240874000,2.19E+11,15839243000,8.83E+11,77878182000,118111800,30677193000,18995308000,50177326000,946255000,1.14E+11,4716540000,83119056000,2750981285,150564600,33501579000,33501579000,13391559000,13279355000,10278011000,8894222000,-1258926000,8894222000,10153148000,688835000,103563900.8,8021221182,20222224000,10153148000,658446000,39559000,42673600,3238411000,151763000,32700800,20222224000,0
245896,6,6,5,4,745486048.3,9048287.452,7953110.19,38863448.58,22031156.14,77520692.4,5856003.27,897710458.9,15905812.98,33921402.86,10317346.71,368600245.6,806879.92,24311770.41,11090112.17,71893687.04,462708271.4,1360418730,101727200,13099283.37,219489124.4,23308551.77,5504800.1,409364.93,41547351.98,302949111.6,29586329.43,3707860.706,70828771.69,302949111.6,331422000,319934892.3,128818500.1,236682536.8,1016857929,40611689.49,1057469619,1360418730,-3360579.744,24915273.65,2483299.75,143727200,133875907.8,146998276.8,580000000,588795975.5,237129777.9,27773739.59,580000000,568903746.7,587632912,8707835.62,128405085.4,136716.324,25030089.07,7954122.14,453757004.2,18729165.3,586312675.8,45622235.43,88139.91,-7954122.14,617080962.9,745486048.3,6312675.78,164607218.5,163823397.6,7954122.14,54297924.98,516333.492,514818728.7,514818728.7,-171840410.9,-167761556.3,142503246.1,-124777813.1,-2704554.21,-129061189.2,-124777813.1,8419271.13,-8584189.82,24202693.22,473300476.1,-129061189.2,5279405.63,8873518.03,-4283376.08,-42779221.7,4794663.49,-4283376.08,690999556.2,0
