TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
731199,5,5,5,3,356043237.8,20260818.81,132716493.7,1031224.62,2094250.69,49305131.68,646753.23,562097910.5,5186469.994,6923635.15,47287324.91,14204504.24,28594681.88,23340121.46,966945.734,6169937.84,6250000,109430084,671527994.6,34023629.67,21629191.9,52867845.32,34032467.67,14736562.92,3388450.79,127854628.6,6863098.52,10251929.07,138106557.7,50000000,132395548.9,9448948.42,341570853.5,533421436.9,6401997.428,533421436.9,671527994.6,2627061.51,-18818593.32,47819927.52,104152913.9,119466700,71340175,3590,70498759.48,48350867.2,21280059.6,351903387.3,20185743.98,383776454,2006198.482,187758135.7,957115.18,67058307.94,18000000,279623540.2,11687322.71,18822183.32,19326646.15,3590,101466700,165635047.1,353393182.8,18822183.32,119466700,93715605.54,18000000,104194253.9,284387.81,292164279.8,292164279.8,100621107.7,76683512.84,12474902.37,88247958.82,88247958.82,88240531.9,284387.81,-4608987.16,46647224.13,50898978.45,88240531.9,6158783.1,363515.72,623193.772,12380575.75,24301110.53,622870.546,215765154.8,0
771929,5,5,4,3,2644743656,17797798.48,1429562775,16893190.83,131592690.2,312675027.2,213619782.3,4766884920,249301840,242663139.8,858343593.2,197803245.8,650111444.9,493908297.6,11458916.4,105396421.6,482127000,3623456440,8390341360,222000000,568518997.5,225198582.7,120047855.5,63464492.74,201413465.4,1601042450,35240700,266131354.5,1867173804,1286626807,3711407208,98868073.75,1170832365,6267734453,255433102.9,6523167556,8390341360,4355628.31,-1356601963,268587759.3,515601631.4,2306578387,547302305.1,80656891.32,1185681756,370092388.9,4500000,2398954037,56960757.41,2632445374,28615194.02,1577734892,-256666.95,203236813.6,132916220.2,2116843743,176530579.8,1437258854,21540000,376781.41,2418991891,1067008764,2644743656,889956549.3,2577803739,357832784.6,158811848.5,565330115.6,10553935.02,2500799130,2500799130,464541668.2,297748299.9,38391281.59,425294489.5,436584277.9,425294489.5,39112929.33,-37775847.51,375465846.9,1278030596,436584277.9,22721766.58,1900968.37,11289788.37,27957390.31,168694336.7,11289788.37,2242163760,0
786249,5,5,4,3,370082216,17303193.13,67042597.77,26037090.28,235893882.2,120240627.8,535840.1,699591626.3,470640325.3,95110190.75,30110990.66,20684008.16,12686620.08,1088433139,4787221.66,4814504.48,1271840.844,1746603387,2446195013,300000000,29476511.3,11863354.19,19239682.57,1718056.34,4937501.77,367235106.2,14777619.46,4399900,371635006.2,832703498,890660827.4,22893969.37,314432812.3,2074560007,48216304.68,2074560007,2446195013,5323043.3,54176953.47,410657567.5,356938411.9,56331598.3,150752054,402538308.6,524335950.7,230267378.4,108400000,1650642732,3107000,1736069300,19987781.93,197998743.5,-183445.37,113130310.8,41767700.78,1379130888,82319568.36,348361355.1,576500000,3102000,-212933176.5,172083472.5,370082216,77202668.01,410657567.5,511397248.4,623590744.1,425558410.2,-4805330.62,1420477028,1420477028,-22684772.33,-38726540.83,136041274.5,88485635.7,-7571259.01,74616735.7,133284868.7,29030128.44,33937007.02,906209653.5,-21440159.01,61711963.56,5375529,-96056894.71,-1244613.32,21417297.5,-96056894.71,1592488437,0
788942,5,5,4,3,744601552.3,27381117.97,152368217.1,4567259.07,37922696.68,7430448.43,5412000.34,952302173.9,324311474,228732506.6,40124387.9,13449512.83,27198961.65,265692423.3,3419105.53,19660465.37,34000000,956588837.2,1908891011,73157660,62774866.65,93223141.51,87600024.41,22940552.13,113754703.2,390293287.9,1372962.95,27872184.05,418165472,292419328,448121265.9,54853765.07,562383066.7,1455367179,35358360.55,1490725539,1908891011,13175546.87,-31432.7,83942970.61,440828479,45601711.16,1276300000,1350706152,179764496,206417465.5,1344800000,1087597582,583047.46,1123864154,5878900.43,455660757.5,-190845.716,86734765.29,30738000,683035674.5,35683523.71,1350737585,74371977.28,24916.11,14863711.16,288940794.8,744601552.3,25895206.31,45601711.16,210118947.7,30738000,265395389.7,7341224.33,1022147307,1022147307,330232260.4,326836413.9,10972467.63,383189419.8,408288176.3,285599666.9,12485916.54,-7174269.3,204209903.8,218225085.1,310698423.5,16168233.21,6796676.2,25098756.59,19533836.91,10192522.66,25098756.59,707796810.1,0
805219,5,5,4,3,191596057.1,34598272.08,136157538.9,13679084.2,8554511.05,168813489.5,692592.56,554091545.4,22124374.5,98848428.76,233935808.9,27699887.37,46823553.62,5919293.97,1863259.55,8321875.78,21342859.83,445536482.5,999628027.8,17000000,66040419.06,85810985.36,9047769.56,3726875.23,2770562.81,214678903.7,19642891.97,20402728.73,235081632.4,268000000,210201931.9,27866884.6,190305315.1,696374131.6,68172263.76,764546395.4,999628027.8,32427458.57,-54653850.88,40500000,39361618.55,800000,22760243.5,11944172.65,261302210.4,43177022.34,3007400,456848953.8,2449539.31,474562107.8,4565669.97,-30464149.87,-99510.18,41341928.34,12372407.36,435200489.2,15263614.62,66598023.53,44000000,4371102.68,-15072407.36,222060206.9,191596057.1,43837780.03,41300000,89379328.19,56372407.36,68144782.56,4712175.25,434809121.9,434809121.9,44175569.61,35620788.05,3176008.12,33841036.15,35638376.18,33841036.15,5373757.85,1179596.21,23178576.7,305933166.4,35638376.18,2949961.73,1228411.42,1797340.03,8537193.43,9783192.98,1797340.03,404562091.7,0
824718,5,5,4,3,55853848.27,1000000,168973577.2,13600914.01,6013891.41,834974.99,462080.06,246739285.9,12484075.29,2185256.95,86785870.05,25915584.22,15686116.53,10897991.85,2535675.77,3354295.59,67000000,203462799.1,450202085,100000000,34207382.04,15823787.59,9358252.51,8481415.73,5431410.75,173302248.6,14953504.51,14953504.51,188255753.1,110000000,55810431.92,7372019.68,87638703.11,260821154.7,1125177.18,261946331.9,450202085,13592675.35,-31391829.06,120000000,-10140772.61,9360000,73285000,60548268.6,90103709.53,56161284.46,17104280.6,253825957.4,4500635.384,274510821.7,1465210.596,-3391065.12,799.48,17436806.28,11859262.93,284651594.3,20684864.33,91940097.66,70000000,2760,38140737.07,53229767.82,49838702.7,91940097.66,120000000,120949794,81859262.93,40209032.92,-330954.24,280501985.5,280501985.5,27458922,17804471.14,7965960.73,23330986.3,23355125.3,23330986.3,-579444.28,4296429.22,36240175.05,171645155.8,23355125.3,1761316.3,5041.31,24139,4103796.7,9659492.17,24139,262118070.1,0
832141,5,5,4,3,1049081558,17480230.39,633580140.4,270208060.9,444010262.2,600982772.5,89812370.91,3113567871,153361375.5,846032232.5,102023844.1,176375369.5,40799244.83,29267212.84,17777151.67,8338088.69,120446002.2,1586352469,4699920340,944396376,844332107,142503275.7,111305149.3,73734558.54,136777168.2,2370852452,21147984.42,51538415.62,2422390868,914043256,517774498.2,135282758.1,632033735,2177467967,100061505.3,2277529472,4699920340,112808135.3,445430199,1736882688,52907185.77,202192842.3,192942261.2,682362605.8,5068524029,472932093.4,296082485.7,6361777214,9557018.32,6545323261,2601770.01,115802297.8,8175325.66,164073234.3,118707304.9,6492416075,173989028.2,236932406.8,2222270502,6974141.34,-390710412.6,793191861.2,908994159,40037175.58,2063075530,786886718.7,2453785943,650562030,-2325114.67,5435022715,5435022715,282991263.4,261362066.8,70764003.64,224387330.2,244233353.6,220633225.8,498457494.5,93483140.82,183538031,4655663163,240200771,22918102.06,13226364.14,19846023.4,42790492.45,34855560.76,19567545.21,5676928470,0
847338,5,5,4,3,976590154.6,23227010.43,277054404.9,6205587.63,33048656.55,213556404.3,6551776.29,1536233995,17274500,35086346.86,235771733.6,30246816.27,75291752.84,1374529427,486385.68,4885239.08,8750170.784,1726093246,3262327241,59907356.96,50159937.51,75304913.91,21690795.35,37452491.17,212187666.1,397395804.1,1000000,1000000,398395804.1,406378675,1909284902,64440378.84,495919831.9,2860805438,3125999.04,2863931437,3262327241,18600000,-333335554.6,58907356.96,155493434,404421661.3,6674500,105612857,208722415.6,73211199.66,13000000,498554749.9,27799876.4,566533519.6,600000,127611956,-48222.752,54194377.51,80367584.62,411040085.7,40178893.36,438948411.7,92297680.84,300247.02,305454076.7,557155804.7,684767760.7,4210348.63,404421661.3,74912092.95,98967584.62,92677214.51,178900.148,448802538.2,448802538.2,124920672.7,89181969.97,10283621.97,107872028.4,106187495.2,107872028.4,-4024958.8,-19859558.02,52269166.71,215523570.4,106187495.2,4701593.82,455099.84,-1684533.18,18733177.48,36193802.56,-1684533.18,355595609.4,0
867049,5,5,4,3,1163749387,145241237.8,71342277.2,55551765.42,694780016.7,509937233.7,532448584.5,3035594061,50172776,1501390893,2840403688,1918813204,2957452309,9099417.91,149045435.7,124443877.5,277016269.5,13095886197,16131480258,4259400000,763052796.7,451780358.2,121357909.7,65366815.91,793025010.9,7107065751,1511100568,2939666091,10046731842,1696964131,2595946046,193555683.3,324997288.4,4811186610,1273561807,6084748416,16131480258,15867966.47,-1948782369,5742975044,1162634539,60803768.2,1393847400,1364933977,442066266.6,852178718,1236996000,2089243326,8433640.22,3248529674,72629651.07,134123112.4,170470.09,275374673.7,479246049.2,2085895135,1150852708,3313716346,4477772290,11209350.5,920100472.6,1029626275,1163749387,1798226311,5877118812,516275476.7,4957018340,423158946,65367468.32,1736650723,1736650723,134251859.8,4855431.42,10916380.32,20645526.55,44357179.25,20555123.72,79046036.03,200581493.2,144409983.1,893408892,44266776.42,138365633.3,12240233.48,23711652.7,89985083.37,141636661.9,23711652.7,1810841328,0
897643,5,5,4,3,410349129.6,14226824.95,673344403.5,80337971.01,25346576.8,418986448.2,27205686.56,1622591354,50900358.25,62750179.98,188930879.9,138030605.9,209264507.6,42234395.52,1566991.22,20138162.25,153129571.6,794687131,2417278485,746500000,54270971.97,77567975.81,13901694.44,15278135.31,4330639.88,1032276313,23888919.12,28788919.12,1061065232,323541800,530174143.2,57411458.96,398141421,1309268823,46944429.51,1356213253,2417278485,95931035.47,-146984938.9,513500000,-67059306.39,43822961.06,35710858.25,9100,1363757535,130379472.5,66168596.11,1803252001,2097220.16,1840660535,8859637.602,54904559.01,-777931.78,52081885.6,26030546.61,1907719841,35311313.25,146994038.9,418900005.1,9100,268948804.3,219965100.5,274869659.5,109408995.7,809810391.5,361500947.5,540861587.2,176590235.9,2682740.35,1676615031,1676615031,70188473.55,57533733.05,11366725.32,63050115.11,75063079,63050115.11,2682740.35,16878415.59,66585399.47,1345551580,75063079,4791682.25,354458.64,12012963.89,-4874605.45,13009199.14,12012963.89,1621764039,0
921930,5,5,4,3,1090179001,60926028.3,1229460545,78247392.72,69930387.24,294496369.8,32059277.78,2894109063,0,19403292.95,135375799.6,161348936.2,46664966.44,773311610,13096919.59,18115497.14,98908265.9,1949446433,4843555495,224310105.1,765484715.5,158738856.7,31758533.67,89659141.12,462272418.7,1952132860,18390000,218390000,2170522860,642482792,1491909230,46670773.17,447138080,2536792875,136239760,2673032635,4843555495,113304531.8,-39509830.52,274625601,137004657.7,349916646.6,417778652.4,1500956326,963172394.3,72351974.01,34982124.27,1386868687,3390095.2,1435007523,12392781.07,492195289.1,-31588.682,75852582.83,58221757.86,1298002865,44748740.61,1540466156,58315495.92,381304,394700462,462532191.1,954727480.2,135921195.2,624542247.5,186625914.3,229841785.5,129194710.2,-596707.05,1711308669,1711308669,191402832.2,176448899.3,36208273.54,152633303.7,159926431.3,152633303.7,-596707.05,-16497231.81,123421155.9,1219609060,159926431.3,42327094.89,562526.36,7293127.63,31476400.88,15516459.21,7293127.63,1534263063,0
959771,5,5,4,3,632650462.7,68584115.66,435186499.1,18124320.73,11770505.49,125186592.8,60487630.14,1357261017,11488500,4678428.6,128468923.5,51959129.97,49200638.13,22371630.31,6672355.866,10887499.53,8011309.034,215607120.1,1572868137,45421008.98,204573568.6,40893318.5,9016450.52,11166975.14,4775741.01,271876053.8,21510029.99,38815930.26,271876053.8,335508566,319473794.9,68938701.69,495574583.3,1219495646,81496437.45,1300992083,1572868137,15045999.41,91327581.82,93941008.98,241186678.7,25749300,238950000,334112604.7,373865192.2,34357330,325000000,749627882.4,23940092.18,789282947.4,9105244.66,308312650.7,-475615.878,71314274.08,49950909.87,548096268.7,39655065.03,242785022.8,54102952.92,7360,-24201609.87,301444749.1,609757399.8,3835022.84,25749300,68559472.42,49950909.87,50159318.16,-1056241.45,626495397.4,626495397.4,153759238.5,148982244.9,3113015.32,125750650.9,133060481,125750650.9,8261331.98,-5314499.86,16222840.6,417343986.8,133060481,4249823.48,44902.41,7309830.12,20698757.5,4821896.03,7309830.12,485774484.5,0
962466,5,5,4,3,78158026.14,17490000,150737711.5,13770866.92,14306956.56,161247566.4,4886150.35,456929234.4,2425420.99,27414536.4,9673103.54,4575770.202,136789.04,6698382.78,1049330.766,3183018.3,4475510.766,39698408.41,496627642.8,24000000,89551323.03,156836511,2706858.67,6417255.28,2864761.99,317129699.2,5200000,7291160.78,324420860,75000000,29820195.57,4881194.82,61617491.61,171318882,887900.79,172206782.8,496627642.8,3495647.25,-1981475.05,54000000,22942477.83,150000,26342000,990,274679849.3,17176121.14,23230037.47,376703587.3,451605.2,379745309,238083.56,25349218.89,-654029.33,17600740.35,6266136.64,356802831.1,2590116.51,1982465.05,40000000,990,4388216.11,40148163.7,65497382.59,1982465.05,54150000,47346120.38,49761783.89,37784923.14,-539804.65,403562945.3,403562945.3,32242059.1,27091770.98,5132687.05,28420697.08,29158597.87,28420697.08,-296502.356,214725.79,17604888.68,309579822.8,29158597.87,6154126.9,9418.08,737900.79,3083461.23,5159706.2,737900.79,376471174.3,0
963190,5,5,4,3,193314130.8,15967148.7,123800091.4,649508.07,12878076.23,24612928.01,2635270.81,330641806.5,40000000,6677997.688,83970704.8,12266363.11,1301723.91,36846644.12,479137.81,1926625.67,6246053.026,176906259.8,507548066.2,11991412.09,2869548.31,5466465.58,12369301.71,10177395.57,1364679.25,34076674.83,4500000,13453293.35,47529968.18,110700000,137724069.2,24879776.2,184297745.9,457601591.3,2416506.69,460018098,507548066.2,555300.716,-69841668.08,42147782.42,64266592.1,3000000,40000000,209350,3468421.39,45568221.22,49820615.06,248304646.4,593006.96,257923135.9,2029402.038,-32604741.01,6842,4747399.37,28344184.64,193656543.8,9025482.54,70051018.08,1692322.39,209350,-27036507.03,225918871.8,193314130.8,30051018.08,3000000,139872501.9,30036507.03,130856072.8,-279021.182,250105174.9,250105174.9,63714162.49,62684128.15,693761.86,58418012.53,57834519.22,58418012.53,356602.778,-2251023.31,11545905.99,46281641.01,57834519.22,294688.43,169060.86,-583493.31,5879643.27,1199095.2,-583493.31,187421046.8,0
974393,5,5,4,3,113307933.5,59410096.45,858023388.7,45144240.09,172185140,189442691.5,52672279.63,1490185770,27118867.91,71867987.4,346804165.5,3959917.81,72758712.1,1395994318,4521911.39,8764256.38,1321684.82,1861243834,3351429604,292914327.7,176266556.1,163048413.8,22110486.85,33302151.44,436855107.6,1138359419,11902823.74,77785066.21,1216144485,290570780,1603843288,10213657.36,143290318.1,2053922007,81363111.34,2135285119,3351429604,18644213.37,-239920116.2,455228458.5,10989402.96,181199989.6,27118867.91,294373.66,1144523360,192876266.7,111887763.3,1548522814,4842192.84,1560548821,7921200.696,49032072.96,846946.55,89294841.87,30530188.63,1549559418,7183814.02,240214489.9,390614130.9,287873.66,277115839.7,64275860.53,113307933.5,33198353.68,698260159.2,122864949.6,421144319.5,101122073.1,6664817.668,1714069388,1714069388,70259873.23,67182214.95,16063453.44,46556733.43,42937271.75,46556733.43,1205834.57,23100415.62,86352667.23,1414379276,42937271.75,7075121.88,4688365.74,-3619461.68,27322601.48,7766024.02,-3619461.68,1648093007,0
982644,5,5,4,3,6777448401,273514772.2,219086280.5,65993006.07,9888145.58,162145264.3,792373338,8045858072,568903311.4,374509308.2,4148335474,339133857.6,144522393.8,1295475.11,15601738.52,1544588.72,40752474.42,5975379777,14021237848,481865433.1,326714464.4,648051197.2,134180693.1,9877982.15,120033196.3,1241087298,519396992.3,1246755192,2487842490,1391777884,6547720685,644989492.4,2945494651,11529982712,3412645.37,11533395358,14021237848,751907.1,-1647270365,1152779878,1320757597,3283499923,1307897300,125999338.5,740901298.6,75895204.65,1341731636,2758359321,94015425.68,2763317697,13727577.64,2731462976,-4201360.726,107026624.4,211172271.6,1442560100,4958376.22,1773269703,13600000,5840233,3057975744,4045985425,6777448401,465372403.2,3283499923,518736972.2,225524178.7,148462302.2,18450287.83,2568067842,2568067842,675419514.8,321281312.4,10239425.18,672760782.1,672903451,672760782.1,49574426.1,-61728257.91,122628735.6,2054643635,672903451,22115116.29,1840941.98,142668.84,2516063.86,355979144.4,142668.84,2296360956,0
987235,5,5,4,3,1056340592,10082000,1064093608,15561502.24,83148850.35,1392078087,523890.9,3622365245,2558000.84,1933159.57,136914237.2,2260296.08,65120134.81,209525523.6,94033385.16,43930703.57,9740400,566015840.9,4188381085,97556598.66,1388177762,970688975.2,533204426.1,101727576.8,191717075.8,3212026614,11225821.79,207072030.5,3419098644,58823529,188781968.5,88461630.02,380665396.1,737856052.5,31426388.9,769282441.4,4188381085,914661.596,-51389138.18,122555964.9,208112539.2,147470719.2,300000,11197597.82,1460362089,643732352.6,362356843.5,4234436561,24015095.21,4476061234,2082882.16,52888185.75,30547.54,229724362.4,15257297.72,4267948694,241624672.7,62586736,211164430,492591.4,-103865762.8,999141754.2,1052029940,62286736,122555964.9,1934129891,226421727.7,866749741.1,-1001172.14,4267801856,4267801856,205071622.6,193052686.4,68638464.02,168625077,181994817.2,146642925.6,1127048.74,9794727.49,44342270.88,3041375222,160012665.7,44975793.05,3058296.62,13369740.14,45058956.94,15077232.9,13369740.14,4075876218,0
996441,5,5,4,3,186418034.5,514980,257449444,1607694.06,4797042.19,1064984.7,9117291.19,451871901.7,200000,279152.22,5340310.44,81594261.57,14083915.91,427823878,1455006.15,11556514.52,4902650.494,471017029.8,922888931.5,35380000,3008304.38,3340850.18,6884697,23043202.45,40488673.5,76765727.51,3441925.8,5145228.46,81910955.97,115220300,498693572.2,14734223.38,212329879.9,840977975.5,16271923.05,840977975.5,922888931.5,96083.34,-168006629.9,52382000,65575087.94,30787598.76,119509609.9,897131.86,22043243.21,64804779.89,112282273.9,233105179.6,23469088.18,277725803.1,637389.228,-115444210.8,-36395.944,42055814.56,11916585.55,212150715.1,21151535.25,168903761.7,20000000,29000,-13012668.89,296922795.3,181478584.5,7636873.33,19000000,83246877.45,32012668.89,73008461.04,-38417.74,237277215.4,237277215.4,82280123.33,48288799.63,15770493.05,70688721.14,70688721.14,70686419.86,32449.72,-2317855.11,61345018.58,37533067.53,70686419.86,3681680.38,906929.85,1408123.83,11593703.47,34898253.55,1408123.83,189020865.5,0
1017798,5,5,4,3,88306759.41,143000,74216798.94,6126948.4,6572551.96,19973571.63,962744.802,195339630.3,7200000,25644960.76,70273066.79,14248044.07,9214064.46,935920.982,3196263.33,971031.84,5734918.662,116499387.2,311839017.5,7354192.554,10692748.11,25923081.74,21331.29,8721263.41,4161906.83,52900331.38,7461488.41,13376488.41,66276819.79,45750000,52762272.68,18908156.62,127628994,245049423.3,512774.48,245562197.7,311839017.5,1112299.83,-6846801.67,20593413.48,41464454.34,260000,8587640,3138210.85,116748061,24983267.65,15202168.49,235457552.3,1710670.64,243247707.6,2208500,26247399.93,862853.65,23425666.98,5250252.74,201783253.2,6079484.68,9985012.52,3380000,42735.04,-8370252.74,61453619.48,87701019.41,9985012.52,260000,36626257.61,8630252.74,54841972.13,2257747.92,185544916.4,185544916.4,54850121.09,42096614.42,1482326.54,47903891.43,47944788.49,47903891.43,4163219.25,-26145.31,12946444.97,76789413.4,47944788.49,1577509.52,186379.1,40897.06,6905332.6,12939885.77,40897.06,147611521.3,0
1021471,5,5,5,3,654494321.4,6819696.704,70651628.52,27045362.39,2380793.53,3967482.96,1604657.88,760144246.7,200000,34108560.53,11216218.43,29188056.01,16809990.71,3983362.66,2389068.35,234802.5,6917405.39,34833442.65,794977689.4,73802000,67944380.98,26090633.06,16204351.16,14656376.24,931745.57,141525024.4,5229500,10271270.03,141525024.4,118058361,519148025.4,3579951.14,12682392.81,653452664.9,22501225.44,653452664.9,794977689.4,14284018.59,-43343844.18,114450346.1,123432719.6,448266000,1055200000,1058130562,279086336.9,178837828.5,1055000000,680696915.2,30879445.34,684654205.5,3130561.74,528337023.4,-17852.02,26583246.25,27490963.23,561221486,3957290.28,1101474406,65968121.86,42163.048,448266000,125354332.8,653691356.2,35859022.8,448266000,76714074.33,50569061.24,111134792.6,280121.922,639670921.7,639670921.7,43879138.83,40530286.27,-549561.13,29550280.05,29550280.05,29566345.5,3130561.74,-277829.14,160562171,329724151.5,29566345.5,1677472.31,24081.96,3220851.438,14312793.33,3372934.52,3220851.438,602271197.2,0
